State,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,8.81,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.376,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.345,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.306,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,4.104,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.787,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.108,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,5.292,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.359,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.079,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,5.483,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.204,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,1.867,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.085,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,1.058,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.141,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.064,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,8.45,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.218,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.693,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,4.029,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.165,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.492,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.187,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,4.122,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,3.114,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,12.07,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.569,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.241,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.265,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,6.46,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,1.236,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,7.608,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,4.175,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,4.221,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.536,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,2.122,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,10.405,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,5.923,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,11.145,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,2.134,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,4.361,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,2.994,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.198,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.993,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.095,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.049,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.447,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.384,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,2.524,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.088,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.195,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,2.597,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,2.317,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,2.159,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,3.359,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,3.176,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,2.469,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,4.592,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.464,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.386,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,3.478,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.699,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.978,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.449,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.513,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.177,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.648,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.312,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.741,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.533,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.223,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.679,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.707,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,3.883,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,3.184,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,3.975,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,15.23,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,4.117,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,7.52,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.746,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.614,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.883,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.377,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,6.175,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.512,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.512,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,1.525,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0.652,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,9.86,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,6.025,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.204,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.002,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.104,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.026,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.873,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.019,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.717,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.785,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.142,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.025,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.355,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,4.426,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,5.603,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,3.533,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,4.345,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.805,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.332,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,3.425,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,9.668,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,3.955,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.057,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,4.645,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.789,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.443,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.655,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.766,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.373,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.161,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.113,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.986,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.563,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.893,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.076,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.253,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.277,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.218,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.662,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.662,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.653,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.897,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.453,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.861,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.923,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.416,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.921,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.076,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,4.075,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,4.206,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.372,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.289,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.564,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.813,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,1.932,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.085,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.268,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.923,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.409,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.944,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.923,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.401,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,4.124,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,6.038,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,4.982,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,4.763,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,11.89,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,13.49,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,22.02,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,4.743,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,7.413,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,12.08,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.863,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,4.851,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,9.019,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,5.043,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,5.105,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,3.508,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.055,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,3.291,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.984,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,5.349,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.845,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,7.013,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,6.613,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,6.587,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,9.964,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.558,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.785,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.389,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,4.384,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,3.697,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,3.994,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,5.966,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.418,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,2.277,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,1.478,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,3.584,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,3.699,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,3.102,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,9.9483,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,11.7911,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,11.3761,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1.4821,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1.3826,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,2.3312,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,3.2706,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,3.6855,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1.8428,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,8.07,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,7.073,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,6.007,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,3.425,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1.127,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1.108,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,1.206,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,1.9703,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,1.7569,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,2.4047,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,8.6219,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3.056,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,19.6207,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,12.995,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,12.385,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,5.8265,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,2.345,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,1.027,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,11.4992,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,7.976,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,4.501,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,5.2184,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,5.6371,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,2.7211,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,2.2339,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3.6057,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo_Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
